203, 7239,   38.0,   214.7,
203, 7239,   40.0,   216.0,
203, 7239,   42.0,   217.3,
203, 7239,   44.0,   219.0,
203, 7239,   46.0,   220.0,
203, 7239,   48.0,   220.4,
203, 7239,   50.0,   220.8,
203, 7239,   52.0,   221.5,
203, 7239,   54.0,   222.1,
203, 7239,   56.0,   222.5,
203, 7239,   58.0,   222.5,
203, 7239,   60.0,   222.2,
203, 7239,   62.0,   221.6,
203, 7239,   64.0,   221.5,
203, 7239,   66.0,   221.3,
203, 7239,   68.0,   221.3,
203, 7239,   70.0,   221.6,
203, 7239,   72.0,   221.7,
203, 7239,   74.0,   221.6,
203, 7239,   76.0,   221.3,
203, 7239,   78.0,   221.3,
203, 7239,   80.0,   220.9,
203, 7239,   82.0,   220.3,
203, 7239,   84.0,   219.8,
203, 7239,   86.0,   220.0,
203, 7239,   88.0,   219.8,
203, 7239,   90.0,   219.5,
203, 7239,   92.0,   218.9,
203, 7239,   94.0,   218.2,
203, 7239,   96.0,   217.6,
203, 7239,   98.0,   217.1,
203, 7239,  100.0,   216.1,
203, 7239,  102.0,   215.9,
203, 7239,  104.0,   215.8,
203, 7239,  106.0,   215.0,
203, 7239,  108.0,   214.3,
203, 7239,  110.0,   213.8,
203, 7239,  112.0,   213.3,
203, 7239,  114.0,   213.2,
203, 7239,  116.0,   212.9,
203, 7239,  118.0,   212.3,
203, 7239,  120.0,   212.1,
203, 7239,  122.0,   211.6,
203, 7239,  124.0,   211.0,
203, 7239,  126.0,   210.4,
203, 7239,  128.0,   210.2,
203, 7239,  130.0,   209.8,
203, 7239,  132.0,   210.2,
203, 7239,  134.0,   210.3,
203, 7239,  136.0,   209.8,
203, 7239,  138.0,   209.2,
203, 7239,  140.0,   208.6,
203, 7239,  142.0,   208.3,
203, 7239,  144.0,   208.2,
203, 7239,  146.0,   207.3,
203, 7239,  148.0,   206.8,
203, 7239,  150.0,   205.9,
203, 7239,  152.0,   205.3,
203, 7239,  154.0,   204.8,
203, 7239,  156.0,   204.3,
203, 7239,  158.0,   203.5,
203, 7239,  160.0,   203.0,
203, 7239,  162.0,   202.5,
203, 7239,  164.0,   201.9,
203, 7239,  166.0,   201.7,
203, 7239,  168.0,   201.8,
203, 7239,  170.0,   200.7,
203, 7239,  172.0,   200.0,
203, 7239,  174.0,   199.7,
203, 7239,  176.0,   199.3,
203, 7239,  178.0,   198.8,
203, 7239,  180.0,   197.9,
203, 7239,  182.0,   196.8,
203, 7239,  184.0,   195.3,
203, 7239,  186.0,   194.1,
203, 7239,  188.0,   193.3,
203, 7239,  190.0,   193.2,
203, 7239,  192.0,   193.7,
203, 7239,  194.0,   194.2,
203, 7239,  196.0,   194.3,
203, 7239,  198.0,   194.7,
203, 7239,  200.0,   194.5,
204, 7260,    0.0,   207.2,
204, 7260,    2.0,   207.6,
204, 7260,    4.0,   207.8,
204, 7260,    6.0,   207.8,
204, 7260,    8.0,   207.9,
204, 7260,   10.0,   208.0,
204, 7260,   12.0,   207.9,
204, 7260,   14.0,   207.9,
204, 7260,   16.0,   207.7,
204, 7260,   18.0,   207.9,
204, 7260,   20.0,   208.0,
204, 7260,   22.0,   208.2,
204, 7260,   24.0,   208.1,
204, 7260,   26.0,   208.0,
204, 7260,   28.0,   207.8,
204, 7260,   30.0,   207.9,
204, 7260,   32.0,   208.0,
204, 7260,   34.0,   207.9,
204, 7260,   36.0,   208.6,
204, 7260,   38.0,   209.5,
204, 7260,   40.0,   211.1,
204, 7260,   42.0,   213.2,
204, 7260,   44.0,   214.4,
204, 7260,   46.0,   215.1,
204, 7260,   48.0,   216.2,
204, 7260,   50.0,   217.7,
204, 7260,   52.0,   219.8,
204, 7260,   54.0,   220.3,
204, 7260,   56.0,   220.2,
204, 7260,   58.0,   219.9,
204, 7260,   60.0,   220.7,
204, 7260,   62.0,   221.7,
204, 7260,   64.0,   221.7,
204, 7260,   66.0,   221.3,
204, 7260,   68.0,   220.6,
204, 7260,   70.0,   220.2,
204, 7260,   72.0,   220.2,
204, 7260,   74.0,   220.3,
204, 7260,   76.0,   219.8,
204, 7260,   78.0,   219.4,
204, 7260,   80.0,   219.1,
204, 7260,   82.0,   218.6,
204, 7260,   84.0,   218.2,
204, 7260,   86.0,   217.8,
204, 7260,   88.0,   217.6,
204, 7260,   90.0,   217.4,
204, 7260,   92.0,   217.0,
204, 7260,   94.0,   216.7,
204, 7260,   96.0,   216.3,
204, 7260,   98.0,   215.7,
204, 7260,  100.0,   214.9,
204, 7260,  102.0,   214.3,
204, 7260,  104.0,   213.8,
204, 7260,  106.0,   213.1,
204, 7260,  108.0,   212.5,
204, 7260,  110.0,   212.3,
204, 7260,  112.0,   211.9,
204, 7260,  114.0,   210.8,
204, 7260,  116.0,   210.6,
204, 7260,  118.0,   210.2,
204, 7260,  120.0,   209.4,
204, 7260,  122.0,   208.7,
204, 7260,  124.0,   208.1,
204, 7260,  126.0,   207.7,
204, 7260,  128.0,   207.1,
204, 7260,  130.0,   206.6,
204, 7260,  132.0,   206.1,
204, 7260,  134.0,   205.6,
204, 7260,  136.0,   205.0,
204, 7260,  138.0,   204.4,
204, 7260,  140.0,   204.2,
204, 7260,  142.0,   203.9,
204, 7260,  144.0,   203.3,
204, 7260,  146.0,   203.2,
204, 7260,  148.0,   203.2,
204, 7260,  150.0,   203.1,
204, 7260,  152.0,   202.6,
204, 7260,  154.0,   202.3,
204, 7260,  156.0,   202.0,
204, 7260,  158.0,   201.7,
204, 7260,  160.0,   201.6,
204, 7260,  162.0,   201.2,
204, 7260,  164.0,   201.0,
204, 7260,  166.0,   200.6,
204, 7260,  168.0,   199.9,
204, 7260,  170.0,   199.5,
204, 7260,  172.0,   198.9,
204, 7260,  174.0,   198.6,
204, 7260,  176.0,   198.3,
204, 7260,  178.0,   198.1,
204, 7260,  180.0,   198.0,
204, 7260,  182.0,   197.9,
204, 7260,  184.0,   197.9,
204, 7260,  186.0,   197.9,
204, 7260,  188.0,   197.6,
204, 7260,  190.0,   197.3,
204, 7260,  192.0,   197.1,
204, 7260,  194.0,   197.1,
204, 7260,  196.0,   196.7,
204, 7260,  198.0,   196.1,
204, 7260,  200.0,   195.5,
205, 7315,    0.0,    -9.0,
205, 7315,    2.0,   203.4,
205, 7315,    4.0,   203.8,
205, 7315,    6.0,   203.8,
205, 7315,    8.0,   203.7,
205, 7315,   10.0,   203.8,
205, 7315,   12.0,   203.9,
205, 7315,   14.0,   203.9,
205, 7315,   16.0,   204.0,
205, 7315,   18.0,   203.8,
205, 7315,   20.0,   204.0,
205, 7315,   22.0,   204.1,
205, 7315,   24.0,   204.0,
205, 7315,   26.0,   204.2,
205, 7315,   28.0,   204.0,
205, 7315,   30.0,   204.1,
205, 7315,   32.0,   204.1,
205, 7315,   34.0,   204.4,
205, 7315,   36.0,   204.3,
205, 7315,   38.0,   204.1,
205, 7315,   40.0,   204.4,
205, 7315,   42.0,   204.7,
205, 7315,   44.0,   204.6,
205, 7315,   46.0,   204.9,
205, 7315,   48.0,   205.0,
205, 7315,   50.0,   206.2,
205, 7315,   52.0,   207.4,
205, 7315,   54.0,   209.4,
205, 7315,   56.0,   210.3,
205, 7315,   58.0,   211.4,
205, 7315,   60.0,   212.6,
205, 7315,   62.0,   213.5,
205, 7315,   64.0,   215.4,
205, 7315,   66.0,   216.3,
205, 7315,   68.0,   217.3,
205, 7315,   70.0,   217.8,
205, 7315,   72.0,   217.6,
205, 7315,   74.0,   217.3,
205, 7315,   76.0,   217.2,
205, 7315,   78.0,   217.0,
205, 7315,   80.0,   216.7,
205, 7315,   82.0,   215.6,
205, 7315,   84.0,   214.9,
205, 7315,   86.0,   214.2,
205, 7315,   88.0,   212.4,
205, 7315,   90.0,   211.4,
205, 7315,   92.0,   210.5,
